1671349991.751000,45.322231,6.538469,1871.000000,56.0,0.153405,14.8,47.2
1671349994.517000,45.322236,6.538475,1871.000000,45.9,0.213071,19.5,47.2
1671350049.956000,45.322252,6.538632,1869.938901,39.0,0.225607,50.1,82.5
1671350054.963000,45.322253,6.538646,1869.843068,34.0,0.225607,49.9,61.0
1671350059.982000,45.322255,6.538661,1869.747005,34.9,0.225607,49.6,98.4
1671350068.796000,45.322257,6.538686,1869.578305,40.7,0.225607,49.7,295.0
1671350073.824000,45.322259,6.538700,1869.482070,47.4,0.225607,49.8,142.0
1671350080.162000,45.322261,6.538718,1869.360761,116.1,0.225607,49.8,140.9
1671350083.887000,45.322262,6.538729,1869.289465,164.5,0.225607,49.9,137.6
1671350109.125000,45.322269,6.538800,1868.806411,158.5,0.225607,49.6,142.1
1671350134.267000,45.322276,6.538871,1868.325195,115.8,0.225607,49.8,1900.0
1671350140.607000,45.322278,6.538889,1868.203848,337.5,0.225607,49.1,104.1
1671350145.731000,45.322280,6.538904,1868.105775,344.3,0.225607,49.9,96.2
1671350146.343000,45.322280,6.538906,1868.094061,351.7,0.225607,49.9,88.8
1671350147.542000,45.322280,6.538909,1868.071112,15.2,0.225607,49.9,79.6
1671350148.142000,45.322280,6.538911,1868.059628,82.1,0.225607,49.9,67.2
1671350149.343000,45.322281,6.538914,1868.036641,96.5,0.225607,49.9,61.0
1671350344.568000,45.322337,6.539466,1864.300049,18.3,2.380278,8.3,5.4
1671350346.288000,45.322442,6.539508,1864.300049,17.8,3.079823,8.3,6.1
1671350348.568000,45.322538,6.539534,1864.300049,12.7,3.259490,8.3,7.2
1671350351.568000,45.322674,6.539529,1862.442529,354.3,3.395279,8.4,7.2
1671350353.847000,45.322758,6.539416,1861.296256,309.0,3.847620,8.4,7.0
1671350356.007000,45.322780,6.539259,1859.547345,292.3,4.133865,8.4,6.8
1671350358.408000,45.322817,6.539100,1856.835618,292.9,4.514325,8.5,6.7
1671350360.128000,45.322851,6.538978,1856.120830,290.1,4.850155,8.5,7.5
1671350363.570000,45.322833,6.538800,1852.312155,259.3,4.072273,8.5,10.0
1671350367.492000,45.322744,6.538708,1852.625510,219.8,1.137601,8.5,9.3
1671350483.715000,45.322669,6.538781,1872.500000,197.0,0.636635,3.6,8.0
1671350499.234000,45.322578,6.538791,1871.700073,-1.0,0.062804,3.7,8.7
1671350529.111000,45.322496,6.538848,1873.599976,51.3,0.162427,4.2,4.1
1671350601.548000,45.322560,6.538940,1870.599976,119.7,0.258936,6.9,4.2
1671350607.540000,45.322606,6.539061,1872.500000,54.0,3.328367,5.7,4.6
1671350609.871000,45.322660,6.539185,1872.500000,53.0,4.085554,5.7,4.8
1671350612.074000,45.322712,6.539305,1872.500000,52.6,4.208865,5.6,5.7
1671350615.554000,45.322778,6.539459,1881.676108,54.3,4.157862,7.5,6.9
1671350619.537000,45.322842,6.539605,1893.100256,58.2,4.136724,5.0,6.8
1671350621.858000,45.322897,6.539714,1898.206461,53.1,4.387366,5.3,6.6
1671350624.137000,45.322952,6.539825,1900.578438,54.2,4.581946,4.8,6.7
1671350627.137000,45.323017,6.539956,1902.107426,55.5,4.415650,7.6,6.7
1671350629.419000,45.323074,6.540057,1903.616929,53.1,4.373589,7.0,6.5
1671350632.337000,45.323142,6.540196,1906.063637,54.6,4.325829,6.5,6.3
1671350635.547000,45.323219,6.540342,1908.616554,56.0,4.373258,5.1,6.3
1671350638.556000,45.323290,6.540479,1911.828031,54.0,4.410341,5.4,4.5
1671350641.540000,45.323359,6.540614,1915.060460,52.0,4.438723,6.5,3.6
1671350644.531000,45.323424,6.540744,1918.589238,55.0,4.482896,6.5,3.2
1671350646.551000,45.323478,6.540847,1919.406073,53.0,4.493930,5.2,3.4
1671350649.552000,45.323550,6.540986,1920.664253,52.0,4.480754,5.9,3.9
1671350652.564000,45.323619,6.541122,1922.625995,55.0,4.463253,7.3,3.5
1671350655.550000,45.323690,6.541255,1924.888735,54.0,4.451787,9.1,3.2
1671350658.541000,45.323760,6.541397,1927.076374,53.0,4.479077,8.9,3.4
1671350661.543000,45.323829,6.541536,1929.737392,55.0,4.492361,5.8,3.6
1671350664.541000,45.323897,6.541671,1932.806871,55.0,4.490970,5.3,3.9
1671350667.527000,45.323966,6.541810,1936.355546,53.0,4.506445,4.2,3.9
1671350670.546000,45.324035,6.541950,1939.334591,54.0,4.538059,8.8,3.1
1671350673.539000,45.324105,6.542090,1943.071459,54.0,4.536716,8.9,2.6
1671350675.557000,45.324160,6.542198,1946.062191,52.0,4.539808,9.5,3.0
1671350678.548000,45.324214,6.542305,1949.917615,55.0,4.525744,6.5,3.2
1671350680.570000,45.324274,6.542417,1952.448943,53.0,4.527766,7.1,3.0
1671350683.547000,45.324331,6.542530,1957.183317,53.0,4.535291,6.5,2.7
1671350686.540000,45.324395,6.542653,1961.605464,55.0,4.502779,6.0,3.3
1671350689.546000,45.324461,6.542781,1967.153848,55.0,4.523007,8.1,3.5
1671350692.548000,45.324520,6.542896,1972.358291,52.8,4.549540,8.2,2.7
1671350695.548000,45.324593,6.543042,1977.923517,53.0,4.565511,5.1,2.8
1671350698.543000,45.324662,6.543174,1982.848586,55.0,4.562068,5.0,3.5
1671350701.528000,45.324726,6.543302,1988.518792,54.0,4.539510,5.2,3.6
1671350704.555000,45.324788,6.543430,1994.484375,54.0,4.536102,6.3,3.9
1671350707.532000,45.324849,6.543554,2001.560110,54.0,4.573810,7.4,3.5
1671350710.543000,45.324910,6.543679,2007.315037,54.0,4.577482,6.3,3.1
1671350713.540000,45.324970,6.543803,2013.278460,53.0,4.560743,6.1,3.1
1671350716.536000,45.325031,6.543924,2019.423729,54.0,4.538007,5.3,3.1
1671350719.544000,45.325091,6.544043,2026.491160,54.0,4.513950,5.3,3.7
1671350722.536000,45.325158,6.544175,2032.562791,53.0,4.585861,6.4,3.3
1671350725.537000,45.325224,6.544311,2036.548692,54.0,4.567910,6.8,3.0
1671350728.532000,45.325288,6.544440,2040.865129,54.0,4.524438,6.6,3.0
1671350731.538000,45.325354,6.544571,2046.324800,55.0,4.498766,6.2,3.3
1671350734.550000,45.325426,6.544710,2051.231882,53.0,4.487298,5.9,2.8
1671350737.545000,45.325486,6.544834,2056.406367,54.0,4.520473,5.2,2.7
1671350739.550000,45.325539,6.544938,2059.291958,54.0,4.524619,7.1,2.9
1671350742.543000,45.325598,6.545052,2064.676676,54.0,4.504751,7.3,3.1
1671350745.548000,45.325663,6.545176,2070.701368,55.0,4.521109,6.9,4.8
1671350748.540000,45.325730,6.545305,2076.043810,54.0,4.501914,6.4,4.8
1671350751.541000,45.325797,6.545437,2082.608749,53.0,4.563778,6.6,3.9
1671350754.550000,45.325866,6.545574,2088.759493,54.0,4.562894,6.5,3.6
1671350757.539000,45.325924,6.545688,2095.170193,55.0,4.565333,5.5,3.6
1671350760.543000,45.325989,6.545814,2101.805851,53.0,4.578332,7.3,2.8
1671350763.535000,45.326051,6.545927,2108.891608,55.0,4.570903,7.8,3.3
1671350766.537000,45.326118,6.546049,2115.106973,54.0,4.547315,4.0,3.9
